 ID do Estudante; Idade; Gênero; Etnia; Escolaridade dos Pais; Tempo de Estudo Semanal; Faltas; Aulas de Reforço; Apoio dos Pais; Atividades Extracurriculares; Esportes; Música; Voluntariado; Média de Notas;Nota Considerada
1243;18;Masculino;Asiático;Ensino Superior Incompleto;19;13;Não;Moderado;Não;Não;Não;Não;3,729929379;A
1244;15;Masculino;Caucasiano;Ensino Médio;15;4;Não;Muito Alto;Sim;Sim;Sim;Não;4;A
1245;17;Feminino;Caucasiano;Pós-graduação;15;2;Não;Muito Alto;Sim;Sim;Não;Não;3,778267127;A
1246;16;Feminino;Negro;Ensino Médio;20;26;Não;Nenhum;Não;Não;Sim;Sim;2,243401474;D
1247;15;Feminino;Caucasiano;Nenhum;2;23;Não;Moderado;Não;Sim;Não;Não;3,133381169;B
1248;15;Masculino;Asiático;Graduação;1;16;Não;Nenhum;Sim;Não;Sim;Não;2,188064758;D
1249;15;Feminino;Caucasiano;Ensino Médio;5;0;Sim;Muito Alto;Não;Não;Não;Não;4;A
1250;17;Feminino;Negro;Ensino Superior Incompleto;10;13;Não;Baixo;Não;Sim;Não;Não;3,192306924;B
1251;16;Masculino;Caucasiano;Nenhum;2;5;Não;Alto;Sim;Não;Sim;Não;3,548817577;A
1252;15;Feminino;Negro;Ensino Médio;0;16;Não;Moderado;Sim;Não;Sim;Sim;3,671919861;A
1253;18;Masculino;Caucasiano;Ensino Médio;10;3;Não;Muito Alto;Sim;Sim;Sim;Não;4;A
1254;15;Masculino;Caucasiano;Nenhum;12;5;Não;Moderado;Não;Não;Não;Sim;4;A
1255;15;Feminino;Caucasiano;Graduação;4;0;Sim;Moderado;Sim;Sim;Não;Sim;3,611461551;A
1256;17;Masculino;Asiático;Graduação;17;28;Não;Moderado;Não;Não;Sim;Não;2,548579587;C
1257;17;Masculino;Caucasiano;Ensino Superior Incompleto;14;8;Sim;Moderado;Não;Sim;Não;Sim;4;A
1258;16;Feminino;Asiático;Pós-graduação;17;30;Não;Alto;Sim;Sim;Não;Não;2,487894117;D
1259;18;Feminino;Asiático;Ensino Médio;14;3;Não;Alto;Sim;Sim;Sim;Não;4;A
1260;17;Masculino;Caucasiano;Ensino Médio;19;8;Sim;Moderado;Sim;Não;Sim;Não;4;A
1261;15;Masculino;Negro;Ensino Médio;19;8;Não;Moderado;Sim;Sim;Não;Sim;4;A
1262;16;Masculino;Caucasiano;Graduação;19;28;Não;Nenhum;Não;Não;Não;Não;2,86439384;C
1263;15;Feminino;Caucasiano;Ensino Superior Incompleto;6;21;Não;Muito Alto;Não;Não;Sim;Não;2,239923747;D
1264;15;Masculino;Asiático;Graduação;16;12;Não;Moderado;Sim;Não;Não;Não;4;A
1265;17;Masculino;Negro;Graduação;7;22;Não;Muito Alto;Sim;Sim;Não;Não;4;A
1266;16;Feminino;Negro;Ensino Superior Incompleto;12;30;Sim;Alto;Não;Sim;Não;Não;3,816815281;A
1267;18;Feminino;Caucasiano;Graduação;15;28;Não;Alto;Sim;Sim;Sim;Não;3,942776437;A
1268;18;Masculino;Caucasiano;Pós-graduação;9;16;Sim;Baixo;Sim;Sim;Não;Não;3,484613142;B
1269;17;Feminino;Caucasiano;Ensino Médio;13;20;Não;Nenhum;Sim;Não;Sim;Não;2,332535371;D
1270;17;Feminino;Asiático;Ensino Superior Incompleto;5;2;Não;Alto;Sim;Sim;Não;Sim;4;A
1271;16;Masculino;Negro;Graduação;19;25;Não;Moderado;Sim;Não;Não;Sim;2,894076846;C
1272;18;Masculino;Asiático;Graduação;6;25;Não;Baixo;Sim;Não;Não;Não;2,228991969;D
1273;18;Feminino;Caucasiano;Ensino Médio;5;28;Não;Muito Alto;Não;Não;Não;Sim;3,321715931;B
1274;18;Masculino;Caucasiano;Ensino Superior Incompleto;16;5;Não;Moderado;Não;Não;Não;Não;4;A
1275;15;Feminino;Caucasiano;Ensino Superior Incompleto;20;19;Sim;Moderado;Sim;Sim;Sim;Não;2,925125303;C
1276;18;Masculino;Caucasiano;Ensino Superior Incompleto;7;14;Sim;Alto;Não;Não;Não;Não;2,833917997;C
1277;15;Masculino;Caucasiano;Ensino Médio;11;28;Sim;Muito Alto;Sim;Não;Não;Sim;3,895371444;A
1278;16;Masculino;Asiático;Pós-graduação;3;13;Não;Moderado;Sim;Sim;Não;Não;3,909166089;A
1279;15;Masculino;Asiático;Graduação;9;12;Sim;Alto;Não;Não;Não;Não;3,0226222;B
1280;16;Masculino;Negro;Ensino Superior Incompleto;5;8;Não;Alto;Sim;Não;Não;Sim;3,881300276;A
1281;18;Masculino;Caucasiano;Graduação;6;22;Sim;Muito Alto;Sim;Sim;Sim;Sim;3,201271044;B
1282;18;Feminino;Caucasiano;Pós-graduação;20;14;Não;Baixo;Não;Não;Não;Não;3,440122459;B
1283;16;Feminino;Asiático;Ensino Médio;7;13;Não;Muito Alto;Sim;Sim;Sim;Sim;4;A
1284;17;Feminino;Caucasiano;Ensino Médio;2;30;Sim;Moderado;Sim;Não;Não;Não;2,646406914;C
1285;16;Feminino;Outro;Ensino Superior Incompleto;7;3;Não;Moderado;Sim;Não;Sim;Não;3,893521224;A
1286;17;Masculino;Caucasiano;Graduação;14;28;Sim;Moderado;Não;Sim;Não;Não;3,344890794;B
1287;15;Feminino;Caucasiano;Nenhum;20;10;Não;Moderado;Sim;Não;Sim;Não;4;A
1288;15;Masculino;Outro;Pós-graduação;0;21;Não;Alto;Não;Não;Sim;Não;2,704564983;C
1289;15;Feminino;Caucasiano;Ensino Superior Incompleto;12;1;Sim;Alto;Sim;Não;Não;Não;4;A
1290;18;Feminino;Negro;Ensino Superior Incompleto;17;29;Não;Moderado;Não;Não;Não;Não;3,884339324;A
1291;15;Feminino;Negro;Ensino Médio;14;15;Sim;Baixo;Sim;Não;Sim;Não;3,10531666;B
1292;17;Feminino;Caucasiano;Ensino Médio;6;18;Não;Moderado;Não;Não;Não;Não;3,432756214;B
1293;15;Feminino;Caucasiano;Graduação;14;30;Não;Moderado;Não;Não;Não;Não;2,537150708;C
1294;16;Masculino;Negro;Pós-graduação;2;15;Não;Moderado;Não;Sim;Não;Sim;2;D
1295;16;Masculino;Asiático;Ensino Superior Incompleto;13;26;Não;Moderado;Sim;Não;Sim;Não;3,926473217;A
1296;18;Feminino;Caucasiano;Pós-graduação;19;6;Sim;Nenhum;Não;Não;Sim;Sim;3,69132313;A
1297;16;Masculino;Outro;Graduação;3;10;Não;Moderado;Sim;Sim;Não;Não;3,466371446;B
1298;17;Feminino;Caucasiano;Ensino Superior Incompleto;3;11;Não;Muito Alto;Não;Sim;Não;Não;3,735773663;A
1299;15;Feminino;Caucasiano;Graduação;2;3;Sim;Baixo;Sim;Não;Sim;Não;3,854020376;A
1300;18;Masculino;Caucasiano;Ensino Superior Incompleto;4;29;Não;Baixo;Sim;Não;Sim;Sim;2;D
1301;15;Feminino;Caucasiano;Ensino Superior Incompleto;10;15;Sim;Moderado;Não;Não;Não;Não;3,661346764;A
1302;15;Feminino;Caucasiano;Nenhum;7;27;Sim;Moderado;Não;Não;Não;Sim;3,360488076;B
1303;17;Feminino;Outro;Graduação;1;25;Não;Alto;Não;Não;Não;Não;2;D
1304;16;Feminino;Caucasiano;Nenhum;15;15;Não;Muito Alto;Sim;Não;Não;Sim;3,032608931;B
1305;16;Feminino;Caucasiano;Graduação;9;6;Não;Alto;Não;Não;Sim;Sim;3,297801266;B
1306;15;Feminino;Caucasiano;Graduação;17;24;Sim;Alto;Sim;Não;Sim;Sim;3,183339845;B
1307;18;Feminino;Asiático;Ensino Médio;6;29;Não;Moderado;Não;Não;Não;Não;3,224468907;B
1308;16;Masculino;Asiático;Ensino Médio;4;12;Sim;Moderado;Sim;Sim;Sim;Não;3,475397575;B
1309;18;Masculino;Caucasiano;Ensino Superior Incompleto;6;4;Não;Moderado;Sim;Não;Sim;Não;3,425947126;B
1310;16;Feminino;Caucasiano;Ensino Superior Incompleto;20;29;Sim;Muito Alto;Não;Não;Não;Não;2,842811041;C
1311;18;Masculino;Caucasiano;Ensino Médio;5;0;Sim;Muito Alto;Sim;Não;Não;Não;3,025134453;B
1312;17;Feminino;Caucasiano;Ensino Superior Incompleto;0;4;Sim;Moderado;Sim;Não;Não;Não;3,26403086;B
1313;18;Feminino;Caucasiano;Ensino Médio;10;21;Não;Baixo;Não;Sim;Não;Sim;3,735753569;A
1314;17;Masculino;Caucasiano;Nenhum;12;13;Não;Baixo;Sim;Sim;Não;Não;3,910146375;A
1315;17;Feminino;Caucasiano;Nenhum;11;10;Não;Nenhum;Não;Não;Não;Não;4;A
1316;18;Feminino;Negro;Ensino Médio;0;1;Não;Muito Alto;Sim;Não;Sim;Não;3,550293956;A
1317;17;Feminino;Caucasiano;Graduação;20;23;Não;Moderado;Não;Sim;Sim;Sim;2,952753357;C
1318;15;Masculino;Outro;Pós-graduação;14;28;Sim;Moderado;Sim;Não;Não;Não;2,2736147;D
1319;17;Masculino;Outro;Ensino Superior Incompleto;0;17;Sim;Muito Alto;Não;Sim;Não;Sim;3,870548353;A
1320;16;Masculino;Negro;Ensino Superior Incompleto;2;14;Não;Baixo;Sim;Não;Não;Sim;2,780455488;C
1321;18;Feminino;Caucasiano;Ensino Médio;14;13;Sim;Moderado;Sim;Sim;Sim;Não;4;A
1322;15;Masculino;Caucasiano;Ensino Superior Incompleto;8;24;Não;Baixo;Não;Não;Sim;Não;3,245962164;B
1323;18;Feminino;Caucasiano;Ensino Médio;13;29;Não;Moderado;Não;Não;Não;Não;3,644334006;A
1324;16;Masculino;Asiático;Graduação;7;12;Sim;Nenhum;Sim;Não;Sim;Sim;2,561306807;C
1325;16;Masculino;Caucasiano;Pós-graduação;3;1;Sim;Moderado;Não;Sim;Não;Não;3,778885203;A
1326;16;Feminino;Asiático;Ensino Médio;19;18;Não;Alto;Sim;Sim;Não;Não;4;A
1327;17;Feminino;Outro;Graduação;19;7;Sim;Alto;Sim;Sim;Não;Não;4;A
1328;17;Masculino;Caucasiano;Nenhum;5;26;Sim;Moderado;Sim;Não;Não;Não;3,490460273;B
1329;18;Masculino;Negro;Ensino Superior Incompleto;0;21;Não;Muito Alto;Sim;Sim;Não;Não;3,796414013;A
1330;18;Masculino;Caucasiano;Ensino Médio;17;16;Não;Baixo;Não;Não;Não;Não;2,491075693;D
1331;15;Feminino;Caucasiano;Ensino Superior Incompleto;5;14;Sim;Muito Alto;Sim;Não;Não;Não;3,289990371;B
1332;15;Feminino;Caucasiano;Ensino Médio;13;19;Sim;Moderado;Não;Não;Não;Não;3,887796053;A
1333;18;Masculino;Caucasiano;Ensino Superior Incompleto;10;20;Não;Moderado;Não;Não;Não;Sim;3,551310951;A
1334;17;Masculino;Asiático;Ensino Superior Incompleto;16;13;Não;Baixo;Não;Sim;Não;Não;3,445693447;B
1335;16;Masculino;Caucasiano;Ensino Médio;8;26;Não;Baixo;Sim;Sim;Não;Sim;3,454310377;B
1336;18;Feminino;Caucasiano;Graduação;6;2;Sim;Muito Alto;Não;Não;Não;Não;4;A
1337;15;Feminino;Negro;Pós-graduação;13;16;Não;Baixo;Sim;Não;Não;Não;3,416717013;B
1338;17;Masculino;Negro;Ensino Superior Incompleto;16;2;Não;Moderado;Sim;Sim;Não;Não;3,535773632;A
1339;18;Feminino;Caucasiano;Ensino Médio;7;12;Sim;Moderado;Não;Sim;Sim;Sim;3,024687275;B
1340;18;Masculino;Asiático;Ensino Médio;15;24;Não;Moderado;Sim;Não;Não;Não;4;A
1341;17;Masculino;Negro;Pós-graduação;11;17;Sim;Muito Alto;Não;Sim;Não;Sim;4;A
1342;18;Feminino;Caucasiano;Ensino Superior Incompleto;11;0;Sim;Muito Alto;Não;Sim;Sim;Sim;4;A
1343;17;Feminino;Caucasiano;Ensino Superior Incompleto;4;6;Sim;Moderado;Sim;Não;Não;Não;4;A
1344;16;Feminino;Caucasiano;Ensino Médio;4;28;Sim;Nenhum;Não;Sim;Não;Não;2;D
1345;17;Feminino;Asiático;Ensino Superior Incompleto;13;22;Sim;Baixo;Não;Não;Não;Não;2,725152601;C
1346;17;Masculino;Negro;Ensino Médio;5;4;Não;Moderado;Não;Sim;Não;Sim;4;A
1347;17;Feminino;Asiático;Pós-graduação;6;1;Sim;Moderado;Sim;Não;Não;Não;3,561724256;A
1348;18;Masculino;Caucasiano;Pós-graduação;20;29;Não;Moderado;Sim;Não;Não;Não;3,561882603;A
1349;18;Feminino;Caucasiano;Nenhum;16;16;Não;Alto;Não;Não;Não;Sim;4;A
1350;17;Masculino;Caucasiano;Ensino Superior Incompleto;8;28;Não;Moderado;Não;Sim;Sim;Não;2,568018035;C
1351;18;Feminino;Caucasiano;Ensino Médio;12;20;Não;Baixo;Não;Sim;Sim;Não;3,063620308;B
1352;15;Masculino;Negro;Ensino Superior Incompleto;8;9;Não;Moderado;Não;Não;Não;Não;2,554352722;C
1353;15;Masculino;Asiático;Pós-graduação;15;3;Não;Alto;Sim;Não;Não;Sim;4;A
1354;18;Feminino;Caucasiano;Ensino Superior Incompleto;3;8;Não;Moderado;Não;Sim;Não;Não;4;A
1355;18;Masculino;Caucasiano;Ensino Médio;1;20;Sim;Baixo;Sim;Não;Não;Não;2,293075152;D
1356;17;Feminino;Caucasiano;Ensino Médio;12;10;Não;Moderado;Sim;Sim;Não;Não;4;A
1357;16;Masculino;Caucasiano;Graduação;12;25;Não;Moderado;Sim;Sim;Sim;Sim;3,574134913;A
1358;18;Masculino;Caucasiano;Graduação;18;11;Não;Moderado;Não;Sim;Não;Não;3,063175351;B
1359;15;Masculino;Caucasiano;Ensino Superior Incompleto;11;11;Não;Muito Alto;Sim;Não;Sim;Não;2,717785683;C
1360;17;Masculino;Caucasiano;Ensino Médio;3;17;Sim;Alto;Sim;Não;Não;Sim;2,118148292;D
1361;18;Feminino;Caucasiano;Ensino Médio;9;3;Não;Alto;Não;Não;Sim;Não;2,79144406;C
1362;15;Masculino;Caucasiano;Pós-graduação;15;28;Não;Muito Alto;Sim;Não;Não;Sim;3,614783676;A
1363;15;Feminino;Caucasiano;Ensino Superior Incompleto;18;27;Sim;Alto;Sim;Não;Não;Não;3,524340296;A
1364;16;Feminino;Negro;Ensino Superior Incompleto;7;8;Não;Alto;Não;Não;Não;Não;4;A
1365;17;Masculino;Caucasiano;Ensino Superior Incompleto;5;7;Sim;Moderado;Sim;Sim;Não;Não;2,963075261;C
1366;17;Feminino;Outro;Graduação;3;18;Não;Moderado;Não;Sim;Sim;Sim;3,261399513;B
1367;16;Feminino;Caucasiano;Ensino Médio;6;23;Não;Nenhum;Não;Não;Não;Não;2,384203757;D
1368;16;Feminino;Caucasiano;Ensino Médio;13;12;Não;Moderado;Sim;Sim;Sim;Não;2,73664031;C
1369;17;Masculino;Caucasiano;Ensino Superior Incompleto;12;1;Não;Moderado;Sim;Sim;Sim;Sim;4;A
1370;17;Masculino;Caucasiano;Graduação;20;18;Não;Alto;Sim;Não;Não;Sim;3,61000393;A
1371;18;Feminino;Asiático;Graduação;4;13;Não;Moderado;Não;Sim;Sim;Não;3,843840181;A
1372;18;Feminino;Caucasiano;Pós-graduação;8;4;Sim;Alto;Sim;Não;Não;Não;4;A
1373;16;Feminino;Outro;Ensino Superior Incompleto;2;26;Sim;Alto;Sim;Não;Não;Não;3,410289125;B
1374;18;Masculino;Asiático;Nenhum;9;27;Não;Nenhum;Sim;Sim;Sim;Sim;2;D
1375;15;Feminino;Negro;Pós-graduação;14;29;Não;Moderado;Sim;Sim;Sim;Não;4;A
1376;18;Masculino;Negro;Ensino Superior Incompleto;19;25;Sim;Baixo;Sim;Não;Não;Sim;2,698328787;C
1377;18;Feminino;Negro;Graduação;20;9;Não;Baixo;Não;Não;Sim;Não;4;A
1378;15;Masculino;Caucasiano;Graduação;16;23;Não;Moderado;Não;Sim;Não;Não;3,523087567;A
1379;16;Feminino;Negro;Ensino Superior Incompleto;5;16;Não;Alto;Não;Sim;Sim;Não;2,824920105;C
1380;15;Masculino;Caucasiano;Ensino Médio;2;19;Sim;Moderado;Sim;Sim;Não;Não;3,322629371;B
1381;18;Masculino;Caucasiano;Graduação;17;15;Não;Muito Alto;Não;Não;Não;Não;3,813721947;A
1382;16;Feminino;Caucasiano;Graduação;4;16;Sim;Muito Alto;Sim;Sim;Não;Sim;3,858961655;A
1383;18;Masculino;Negro;Ensino Superior Incompleto;12;0;Não;Moderado;Não;Não;Não;Não;3,827548592;A
1384;15;Masculino;Asiático;Ensino Superior Incompleto;0;27;Não;Alto;Sim;Sim;Sim;Não;2,277818262;D
1385;15;Masculino;Caucasiano;Ensino Médio;16;20;Não;Baixo;Não;Não;Não;Sim;3,021683717;B
1386;18;Feminino;Asiático;Nenhum;2;21;Não;Alto;Sim;Sim;Não;Não;2,528217724;C
1387;17;Feminino;Caucasiano;Ensino Médio;18;14;Não;Baixo;Sim;Não;Não;Não;3,575795961;A
1388;17;Masculino;Caucasiano;Ensino Médio;20;16;Sim;Alto;Não;Não;Não;Sim;3,140248341;B
1389;15;Feminino;Caucasiano;Pós-graduação;19;10;Não;Moderado;Sim;Sim;Não;Não;4;A
1390;15;Feminino;Caucasiano;Graduação;11;21;Sim;Muito Alto;Sim;Não;Não;Não;3,152747031;B
1391;17;Masculino;Caucasiano;Graduação;7;4;Não;Moderado;Sim;Sim;Não;Sim;3,603085261;A
1392;17;Feminino;Negro;Ensino Superior Incompleto;7;3;Não;Nenhum;Sim;Sim;Não;Não;3,363035323;B
1393;18;Feminino;Asiático;Ensino Médio;14;25;Não;Moderado;Não;Não;Não;Sim;3,864256129;A
1394;18;Feminino;Caucasiano;Pós-graduação;10;20;Não;Alto;Sim;Sim;Não;Não;3,97338214;A
1395;17;Masculino;Caucasiano;Ensino Superior Incompleto;19;23;Não;Alto;Sim;Sim;Sim;Não;4;A
1396;18;Feminino;Asiático;Ensino Médio;0;8;Sim;Muito Alto;Sim;Não;Não;Sim;2,793152357;C
1397;18;Feminino;Asiático;Ensino Superior Incompleto;15;26;Não;Muito Alto;Não;Não;Não;Não;2,438915034;D
1398;16;Masculino;Caucasiano;Pós-graduação;13;15;Não;Moderado;Não;Não;Não;Sim;3,249811351;B
1399;18;Masculino;Caucasiano;Pós-graduação;6;29;Não;Baixo;Sim;Não;Sim;Não;3,373272194;B
1400;15;Masculino;Asiático;Nenhum;5;11;Sim;Nenhum;Não;Não;Não;Sim;3,220503101;B
1401;18;Masculino;Negro;Pós-graduação;20;17;Sim;Muito Alto;Não;Sim;Não;Sim;3,737049377;A
1402;18;Feminino;Caucasiano;Ensino Médio;3;21;Não;Muito Alto;Não;Sim;Sim;Não;3,464246646;B
1403;17;Masculino;Caucasiano;Nenhum;7;2;Não;Moderado;Sim;Não;Não;Sim;3,964690515;A
1404;15;Masculino;Asiático;Graduação;18;14;Sim;Alto;Não;Sim;Não;Não;4;A
1405;18;Feminino;Caucasiano;Pós-graduação;2;17;Sim;Alto;Sim;Sim;Não;Sim;3,069166365;B
1406;18;Masculino;Outro;Ensino Superior Incompleto;3;11;Não;Alto;Sim;Não;Sim;Não;3,230961657;B
1407;16;Feminino;Caucasiano;Ensino Superior Incompleto;12;29;Não;Muito Alto;Não;Não;Não;Sim;3,241645649;B
1408;18;Masculino;Asiático;Graduação;20;12;Sim;Nenhum;Sim;Sim;Não;Não;3,895250905;A
1409;18;Masculino;Caucasiano;Graduação;1;0;Não;Muito Alto;Sim;Não;Não;Não;2,912631669;C
1410;16;Masculino;Caucasiano;Pós-graduação;10;3;Não;Moderado;Não;Sim;Não;Não;3,101571513;B
1411;17;Masculino;Asiático;Ensino Superior Incompleto;15;7;Não;Moderado;Não;Não;Sim;Não;3,488049892;B
1412;18;Masculino;Caucasiano;Pós-graduação;9;18;Não;Moderado;Não;Sim;Sim;Não;3,82093626;A
1413;16;Feminino;Negro;Pós-graduação;14;20;Sim;Moderado;Sim;Sim;Não;Não;3,374785223;B
1414;15;Feminino;Caucasiano;Ensino Médio;9;29;Não;Alto;Não;Não;Não;Não;3,732638263;A
1415;17;Masculino;Caucasiano;Graduação;1;25;Sim;Alto;Sim;Não;Sim;Não;3,33676923;B
1416;15;Feminino;Caucasiano;Ensino Superior Incompleto;5;20;Não;Moderado;Sim;Sim;Não;Sim;3,623006827;A
1417;15;Feminino;Negro;Ensino Superior Incompleto;13;4;Sim;Alto;Sim;Sim;Não;Não;3,248296269;B
1418;16;Feminino;Caucasiano;Graduação;1;10;Não;Moderado;Sim;Sim;Não;Não;2,29757309;D
1419;18;Masculino;Caucasiano;Nenhum;9;24;Não;Muito Alto;Não;Sim;Não;Sim;2,603252583;C
1420;16;Masculino;Caucasiano;Ensino Superior Incompleto;16;30;Sim;Nenhum;Não;Não;Não;Não;3,325242049;B
1421;16;Masculino;Negro;Pós-graduação;7;23;Não;Moderado;Não;Não;Não;Não;2,812574015;C
1422;16;Feminino;Asiático;Ensino Médio;15;23;Não;Nenhum;Sim;Sim;Não;Sim;2,449626778;D
1423;16;Feminino;Caucasiano;Ensino Superior Incompleto;13;28;Não;Moderado;Sim;Não;Não;Não;3,551565142;A
1424;17;Masculino;Caucasiano;Pós-graduação;9;28;Não;Moderado;Sim;Não;Não;Não;2,894951034;C
1425;18;Masculino;Outro;Ensino Superior Incompleto;12;16;Não;Muito Alto;Não;Sim;Sim;Não;3,981993253;A
1426;15;Feminino;Caucasiano;Ensino Superior Incompleto;0;16;Sim;Nenhum;Não;Sim;Sim;Não;3,438944854;B
1427;15;Feminino;Asiático;Ensino Superior Incompleto;9;1;Não;Moderado;Sim;Não;Não;Não;4;A
1428;18;Feminino;Asiático;Ensino Superior Incompleto;11;29;Não;Alto;Sim;Não;Não;Não;2,632235236;C
1429;15;Feminino;Asiático;Graduação;16;23;Não;Baixo;Não;Sim;Sim;Sim;2,527069762;C
1430;18;Masculino;Caucasiano;Graduação;13;25;Não;Muito Alto;Sim;Não;Sim;Sim;3,217652726;B
1431;15;Feminino;Asiático;Ensino Superior Incompleto;4;0;Sim;Muito Alto;Não;Não;Não;Não;2,86776154;C
1432;16;Feminino;Asiático;Graduação;18;30;Sim;Alto;Não;Sim;Não;Não;2,487939117;D
1433;15;Masculino;Negro;Ensino Superior Incompleto;4;3;Não;Baixo;Sim;Não;Não;Não;4;A
1434;18;Feminino;Caucasiano;Ensino Médio;14;8;Não;Moderado;Sim;Não;Não;Não;4;A
1435;18;Feminino;Caucasiano;Graduação;12;1;Não;Baixo;Não;Não;Não;Sim;3,373560958;B
1436;18;Masculino;Caucasiano;Graduação;16;2;Não;Baixo;Sim;Não;Não;Não;4;A
1437;18;Feminino;Negro;Ensino Superior Incompleto;0;26;Não;Nenhum;Sim;Sim;Sim;Sim;2;D
1438;18;Feminino;Negro;Nenhum;13;5;Não;Muito Alto;Sim;Não;Não;Não;3,784584656;A
1439;17;Feminino;Caucasiano;Ensino Médio;3;12;Não;Moderado;Sim;Não;Não;Sim;3,492899995;B
1440;17;Masculino;Caucasiano;Ensino Médio;8;14;Não;Moderado;Não;Não;Sim;Sim;3,281085724;B
1441;15;Masculino;Caucasiano;Ensino Médio;16;10;Não;Moderado;Não;Sim;Não;Não;4;A
1442;18;Feminino;Negro;Graduação;2;9;Não;Moderado;Sim;Sim;Não;Não;4;A
1443;15;Masculino;Outro;Nenhum;12;2;Sim;Moderado;Sim;Sim;Sim;Não;2,908035289;C
1444;18;Feminino;Caucasiano;Graduação;11;30;Não;Muito Alto;Não;Não;Não;Não;3,899041234;A
1445;18;Feminino;Caucasiano;Ensino Médio;15;30;Não;Baixo;Sim;Não;Não;Não;2,826894508;C
1446;17;Masculino;Caucasiano;Ensino Médio;3;19;Não;Muito Alto;Sim;Sim;Não;Não;2,845898329;C
1447;17;Feminino;Negro;Ensino Superior Incompleto;17;8;Sim;Alto;Sim;Não;Não;Sim;3,061318928;B
1448;16;Feminino;Asiático;Ensino Médio;2;24;Não;Muito Alto;Sim;Sim;Não;Não;3,498700146;B
1449;17;Masculino;Outro;Pós-graduação;16;9;Não;Nenhum;Sim;Não;Não;Não;4;A
1450;16;Feminino;Caucasiano;Nenhum;0;20;Não;Nenhum;Não;Não;Não;Sim;3,188020791;B
1451;16;Feminino;Outro;Ensino Superior Incompleto;18;22;Sim;Moderado;Sim;Não;Sim;Não;2,924721785;C
1452;16;Feminino;Caucasiano;Graduação;3;24;Sim;Muito Alto;Não;Não;Sim;Sim;2,360225182;D
1453;16;Feminino;Negro;Graduação;16;23;Não;Alto;Sim;Sim;Não;Não;3,067061164;B
1454;16;Masculino;Caucasiano;Ensino Médio;6;26;Sim;Alto;Sim;Sim;Não;Não;3,030413739;B
1455;15;Feminino;Asiático;Ensino Superior Incompleto;1;22;Sim;Nenhum;Não;Não;Não;Não;2,180232675;D
1456;17;Feminino;Negro;Graduação;11;11;Sim;Moderado;Não;Sim;Não;Não;3,119453051;B
1457;16;Feminino;Negro;Pós-graduação;4;7;Sim;Moderado;Não;Não;Sim;Não;2,655387939;C
1458;18;Feminino;Asiático;Pós-graduação;15;20;Não;Moderado;Sim;Sim;Sim;Não;2,718401995;C
1459;17;Masculino;Caucasiano;Ensino Médio;7;20;Sim;Moderado;Não;Não;Não;Não;2,995879481;C
1460;17;Feminino;Caucasiano;Pós-graduação;7;20;Não;Moderado;Não;Sim;Não;Não;2,841800051;C
1461;16;Masculino;Asiático;Nenhum;12;16;Não;Alto;Sim;Sim;Não;Não;4;A
1462;15;Masculino;Caucasiano;Nenhum;13;21;Não;Muito Alto;Não;Sim;Sim;Não;4;A
1463;16;Masculino;Caucasiano;Graduação;10;4;Não;Alto;Não;Não;Não;Não;4;A
1464;15;Feminino;Caucasiano;Ensino Médio;5;23;Não;Alto;Sim;Não;Não;Sim;3,572406208;A
1465;18;Feminino;Negro;Nenhum;15;7;Sim;Muito Alto;Sim;Não;Sim;Não;3,307703853;B
1466;17;Feminino;Caucasiano;Ensino Médio;14;17;Não;Baixo;Não;Não;Sim;Sim;3,205519358;B
1467;18;Feminino;Caucasiano;Ensino Superior Incompleto;15;10;Não;Nenhum;Sim;Sim;Não;Não;3,072906274;B
1468;15;Feminino;Caucasiano;Graduação;12;21;Não;Alto;Sim;Sim;Não;Não;2,823594727;C
1469;15;Feminino;Caucasiano;Graduação;11;27;Não;Moderado;Sim;Não;Não;Não;3,41539007;B
1470;18;Feminino;Asiático;Ensino Médio;17;26;Sim;Moderado;Sim;Não;Não;Não;4;A
1471;15;Masculino;Outro;Ensino Superior Incompleto;17;9;Não;Baixo;Sim;Sim;Não;Não;2,959474603;C
1472;18;Masculino;Negro;Pós-graduação;13;25;Não;Moderado;Sim;Não;Não;Não;2,39819882;D
1473;17;Feminino;Caucasiano;Graduação;1;14;Sim;Moderado;Não;Sim;Não;Não;3,20880687;B
1474;18;Feminino;Outro;Ensino Médio;1;5;Não;Moderado;Sim;Não;Não;Não;2,438597948;D
1475;17;Masculino;Negro;Pós-graduação;2;18;Sim;Moderado;Sim;Não;Sim;Não;3,446769419;B
1476;18;Masculino;Caucasiano;Graduação;7;16;Não;Moderado;Sim;Sim;Não;Sim;3,77739026;A
1477;15;Feminino;Outro;Nenhum;10;22;Sim;Muito Alto;Sim;Não;Não;Não;3,435688016;B
1478;18;Masculino;Asiático;Nenhum;11;9;Não;Muito Alto;Não;Sim;Sim;Não;4;A
1479;15;Feminino;Asiático;Ensino Médio;3;4;Sim;Muito Alto;Não;Não;Sim;Não;2,570701761;C
1480;18;Feminino;Asiático;Graduação;8;27;Não;Muito Alto;Não;Não;Não;Não;2,442820976;D
1481;18;Masculino;Caucasiano;Ensino Médio;16;15;Não;Moderado;Não;Sim;Não;Não;4;A
1482;16;Masculino;Caucasiano;Ensino Superior Incompleto;15;11;Sim;Muito Alto;Sim;Sim;Não;Sim;4;A
